x,y,z
2.439608255955259430e+00,-9.905290982951124867e-01,-2.350393388844709719e+00
1.497690845668976145e+00,2.133358003812430015e-02,-2.899079491395217367e+00
2.587312178340127389e+00,-8.433907281931634081e-01,-4.026959225389367347e+00
1.747329567400102146e-01,6.680678576290701720e-01,-1.949766030613684809e+00
1.264354289411161236e+00,-1.966564506022175918e-01,-3.077645764607835233e+00
3.224368791248778954e-01,8.152062277310192506e-01,-3.626331867158342881e+00
1.412058211796028973e+00,-4.951808050026851316e-02,-4.754211601152492861e+00
1.043239676051330722e+00,5.165958980588858385e-01,-1.631156388664247281e+00
2.132861008722481522e+00,-3.481284101724019253e-01,-2.759036122658397261e+00
1.190943598436198458e+00,6.637342681608349171e-01,-3.307722225208905797e+00
2.280564931107349480e+00,-2.009900400704528467e-01,-4.435601959203055777e+00
-1.320142904927674721e-01,1.310468545751780844e+00,-2.358408764427372795e+00
9.576070421783835496e-01,4.457442375204930807e-01,-3.486288498421522775e+00
1.568963189210020870e-02,1.457606915853729923e+00,-4.034974600972031311e+00
1.105310964563251286e+00,5.928826076224421593e-01,-5.162854334966181291e+00
2.546869935042691324e+00,5.165958980588858385e-01,-1.631156388664247281e+00
3.636491267713842568e+00,-3.481284101724019253e-01,-2.759036122658397261e+00
2.694573857427558838e+00,6.637342681608349171e-01,-3.307722225208905797e+00
3.784195190098709638e+00,-2.009900400704528467e-01,-4.435601959203055777e+00
1.371615968498593130e+00,1.310468545751780844e+00,-2.358408764427372795e+00
2.461237301169743930e+00,4.457442375204930807e-01,-3.486288498421522775e+00
1.519319890883460866e+00,1.457606915853729923e+00,-4.034974600972031311e+00
2.608941223554611888e+00,5.928826076224421593e-01,-5.162854334966181291e+00
1.932265480503951416e+00,-5.058697707555707135e-01,-1.977023465040695038e+00
3.021886813175102660e+00,-1.370594078986858477e+00,-3.104903199034845240e+00
2.079969402888818930e+00,-3.587314006536216349e-01,-3.653589301585353333e+00
3.169590735559969730e+00,-1.223455708884909399e+00,-4.781469035579503313e+00
7.570115139598532217e-01,2.880028769373241815e-01,-2.704275840803820774e+00
1.846632846631004243e+00,-5.767214312939635823e-01,-3.832155574797971198e+00
9.047154363447209580e-01,4.351412470392732601e-01,-4.380841677348478846e+00
1.994336769015871980e+00,-4.295830611920145037e-01,-5.508721411342628826e+00
3.435895739495312018e+00,-5.058697707555707135e-01,-1.977023465040695038e+00
4.525517072166462818e+00,-1.370594078986858477e+00,-3.104903199034845240e+00
3.583599661880179532e+00,-3.587314006536216349e-01,-3.653589301585353333e+00
4.673220994551330776e+00,-1.223455708884909399e+00,-4.781469035579503313e+00
2.260641772951213824e+00,2.880028769373241815e-01,-2.704275840803820774e+00
3.350263105622365067e+00,-5.767214312939635823e-01,-3.832155574797971198e+00
2.408345695336081338e+00,4.351412470392732601e-01,-4.380841677348478846e+00
3.497967028007232138e+00,-4.295830611920145037e-01,-5.508721411342628826e+00
3.129148492262534553e+00,1.365309173671398479e-01,-2.385666198854382802e+00
4.218769824933685797e+00,-7.281933908641479158e-01,-3.513545932848533226e+00
3.276852414647402068e+00,2.836692874690889266e-01,-4.062232035399040875e+00
4.366473747318552867e+00,-5.810550207621988372e-01,-5.190111769393190855e+00
1.953894525718436359e+00,9.304035650600347429e-01,-3.112918574617508316e+00
3.043515858389587159e+00,6.567925682874697912e-02,-4.240798308611658740e+00
2.101598448103303873e+00,1.077541935161983711e+00,-4.789484411162166388e+00
3.191219780774455117e+00,2.128176269306959467e-01,-5.917364145156316368e+00
4.632778751253894711e+00,1.365309173671398479e-01,-2.385666198854382802e+00
5.722400083925045955e+00,-7.281933908641479158e-01,-3.513545932848533226e+00
4.780482673638762670e+00,2.836692874690889266e-01,-4.062232035399040875e+00
5.870104006309913913e+00,-5.810550207621988372e-01,-5.190111769393190855e+00
3.457524784709796517e+00,9.304035650600347429e-01,-3.112918574617508316e+00
4.547146117380947317e+00,6.567925682874697912e-02,-4.240798308611658740e+00
3.605228707094664031e+00,1.077541935161983711e+00,-4.789484411162166388e+00
4.694850039765815275e+00,2.128176269306959467e-01,-5.917364145156316368e+00
6.144967078472027833e-01,-7.354013057258785846e-01,-2.017624361678033829e+00
1.704118040518353805e+00,-1.600125613957166237e+00,-3.145504095672183809e+00
7.622006302320705196e-01,-5.882629356239295060e-01,-3.694190198222692345e+00
1.851821962903221541e+00,-1.452987243855217159e+00,-4.822069932216842325e+00
-5.607572586968954109e-01,5.847134196701631037e-02,-2.744876737441159342e+00
5.288640739742556107e-01,-8.062529662642714534e-01,-3.872756471435309322e+00
-4.130533363120277301e-01,2.056097120689653612e-01,-4.421442573985817859e+00
6.765679963591233470e-01,-6.591145961623223748e-01,-5.549322307979967839e+00
2.118126966838563163e+00,-7.354013057258785846e-01,-2.017624361678033829e+00
3.207748299509714407e+00,-1.600125613957166237e+00,-3.145504095672183809e+00
2.265830889223430678e+00,-5.882629356239295060e-01,-3.694190198222692345e+00
3.355452221894581477e+00,-1.452987243855217159e+00,-4.822069932216842325e+00
9.428730002944649691e-01,5.847134196701631037e-02,-2.744876737441159342e+00
2.032494332965615769e+00,-8.062529662642714534e-01,-3.872756471435309322e+00
1.090576922679332705e+00,2.056097120689653612e-01,-4.421442573985817859e+00
2.180198255350483727e+00,-6.591145961623223748e-01,-5.549322307979967839e+00
1.811379719605785699e+00,-9.300061760316802317e-02,-2.426267095491721815e+00
2.901001052276936498e+00,-9.577249258344557870e-01,-3.554146829485872239e+00
1.959083641990653435e+00,5.413775249878102769e-02,-4.102832932036379887e+00
3.048704974661804457e+00,-8.105865557325067083e-01,-5.230712666030529867e+00
6.361257530616875044e-01,7.008720300897268718e-01,-3.153519471254847328e+00
1.725747085732838526e+00,-1.638522781415608920e-01,-4.281399205248997752e+00
7.838296754465552407e-01,8.480104001916759504e-01,-4.830085307799505401e+00
1.873451008117706262e+00,-1.671390803961181337e-02,-5.957965041793655381e+00
3.315009978597146301e+00,-9.300061760316802317e-02,-2.426267095491721815e+00
4.404631311268297544e+00,-9.577249258344557870e-01,-3.554146829485872239e+00
3.462713900982013815e+00,5.413775249878102769e-02,-4.102832932036379887e+00
4.552335233653164615e+00,-8.105865557325067083e-01,-5.230712666030529867e+00
2.139756012053048106e+00,7.008720300897268718e-01,-3.153519471254847328e+00
3.229377344724198906e+00,-1.638522781415608920e-01,-4.281399205248997752e+00
2.287459934437915621e+00,8.480104001916759504e-01,-4.830085307799505401e+00
3.377081267109066864e+00,-1.671390803961181337e-02,-5.957965041793655381e+00
2.314923285911992812e-01,5.596488907578599514e-01,-5.126842278540116871e-01
1.321113661262350192e+00,-3.050754174734278124e-01,-1.640563961848161778e+00
3.791962509760669620e-01,7.067872608598090300e-01,-2.189250064398669871e+00
1.468817583647217928e+00,-1.579370473714787337e-01,-3.317129798392819851e+00
-9.437616379528989130e-01,1.353521538450754846e+00,-1.239936603617137312e+00
1.458596947182521086e-01,4.887972302194670826e-01,-2.367816337611287736e+00
-7.960577155680312877e-01,1.500659908552703925e+00,-2.916502440161795384e+00
2.935636171031197339e-01,6.359356003214161612e-01,-4.044382174155945364e+00
1.735122587582559994e+00,5.596488907578599514e-01,-5.126842278540116871e-01
2.824743920253711238e+00,-3.050754174734278124e-01,-1.640563961848161778e+00
1.882826509967427731e+00,7.067872608598090300e-01,-2.189250064398669871e+00
2.972447842638578752e+00,-1.579370473714787337e-01,-3.317129798392819851e+00
5.598686210384618001e-01,1.353521538450754846e+00,-1.239936603617137312e+00
1.649489953709612822e+00,4.887972302194670826e-01,-2.367816337611287736e+00
7.075725434233295363e-01,1.500659908552703925e+00,-2.916502440161795384e+00
1.797193876094480558e+00,6.359356003214161612e-01,-4.044382174155945364e+00
1.428375340349782086e+00,1.202049578880570513e+00,-9.213269616676995621e-01
2.517996673020933329e+00,3.373252706492827491e-01,-2.049206695661849764e+00
1.576079262734649822e+00,1.349187948982519591e+00,-2.597892798212357857e+00
2.665700595405800843e+00,4.844636407512318277e-01,-3.725772532206508281e+00
2.531213738056838913e-01,1.995922226573465519e+00,-1.648579337430825298e+00
1.342742706476834913e+00,1.131197918342177644e+00,-2.776459071424975278e+00
4.008252961905515721e-01,2.143060596675414597e+00,-3.325145173975483814e+00
1.490446628861702649e+00,1.278336288444126723e+00,-4.453024907969633794e+00
2.932005599341142688e+00,1.202049578880570513e+00,-9.213269616676995621e-01
4.021626932012293487e+00,3.373252706492827491e-01,-2.049206695661849764e+00
3.079709521726010202e+00,1.349187948982519591e+00,-2.597892798212357857e+00
4.169330854397161445e+00,4.844636407512318277e-01,-3.725772532206508281e+00
1.756751632797044493e+00,1.995922226573465519e+00,-1.648579337430825298e+00
2.846372965468195737e+00,1.131197918342177644e+00,-2.776459071424975278e+00
1.904455555181912230e+00,2.143060596675414597e+00,-3.325145173975483814e+00
2.994076887853063251e+00,1.278336288444126723e+00,-4.453024907969633794e+00
-1.086276444065549462e+00,3.301173557875520803e-01,-5.532851244913504773e-01
3.344888605601559206e-03,-5.346069524437356835e-01,-1.681164858485500790e+00
-9.385725216806817262e-01,4.772557258895011589e-01,-2.229850961036008883e+00
1.510488109904692955e-01,-3.874685823417866049e-01,-3.357730695030158863e+00
-2.261530410609647657e+00,1.123990003480447086e+00,-1.280537500254476102e+00
-1.171909077938496635e+00,2.592656952491593225e-01,-2.408417234248626304e+00
-2.113826488224780142e+00,1.271128373582396165e+00,-2.957103336799134397e+00
-1.024205155553629121e+00,4.064040653511084011e-01,-4.084983070793284377e+00
4.173538149258111396e-01,3.301173557875520803e-01,-5.532851244913504773e-01
1.506975147596962161e+00,-5.346069524437356835e-01,-1.681164858485500790e+00
5.650577373106788759e-01,4.772557258895011589e-01,-2.229850961036008883e+00
1.654679069981829898e+00,-3.874685823417866049e-01,-3.357730695030158863e+00
-7.579001516182870546e-01,1.123990003480447086e+00,-1.280537500254476102e+00
3.317211810528639671e-01,2.592656952491593225e-01,-2.408417234248626304e+00
-6.101962292334193183e-01,1.271128373582396165e+00,-2.957103336799134397e+00
4.794251034377317033e-01,4.064040653511084011e-01,-4.084983070793284377e+00
1.106065676930334529e-01,9.725180439102626417e-01,-9.619278583050383524e-01
1.200227900364184475e+00,1.077937356789748780e-01,-2.089807592299188777e+00
2.583104900779011337e-01,1.119656414012211609e+00,-2.638493694849696425e+00
1.347931822749052211e+00,2.549321057809238456e-01,-3.766373428843846405e+00
-1.064647398851064741e+00,1.766390691603157537e+00,-1.689180234068163866e+00
2.497393382008628038e-02,9.016663833718697729e-01,-2.817059968062314290e+00
-9.169434764661970050e-01,1.913529061705106615e+00,-3.365746070612821939e+00
1.726778562049540167e-01,1.048804753473818963e+00,-4.493625804606971919e+00
1.614236826684394055e+00,9.725180439102626417e-01,-9.619278583050383524e-01
2.703858159355545077e+00,1.077937356789748780e-01,-2.089807592299188777e+00
1.761940749069261791e+00,1.119656414012211609e+00,-2.638493694849696425e+00
2.851562081740413035e+00,2.549321057809238456e-01,-3.766373428843846405e+00
4.389828601402958608e-01,1.766390691603157537e+00,-1.689180234068163866e+00
1.528604192811446882e+00,9.016663833718697729e-01,-2.817059968062314290e+00
5.866867825251635971e-01,1.913529061705106615e+00,-3.365746070612821939e+00
1.676308115196314619e+00,1.048804753473818963e+00,-4.493625804606971919e+00
9.996323721456542577e-01,-4.994762490419391021e-02,-1.307794934681486332e+00
2.089253704816805168e+00,-9.146719331354816740e-01,-2.435674668675636312e+00
1.147336294530521883e+00,9.719074519775514065e-02,-2.984360771226144848e+00
2.236957627201673127e+00,-7.675335630335325954e-01,-4.112240505220294828e+00
-1.756215943984439365e-01,7.439250227887009848e-01,-2.035047310444611846e+00
9.139997382727070852e-01,-1.207992854425867790e-01,-3.162927044438761826e+00
-2.791767201357625572e-02,8.910633928906500634e-01,-3.711613146989270362e+00
1.061703660657574710e+00,2.633908465936229959e-02,-4.839492880983420342e+00
2.503262631137014971e+00,-4.994762490419391021e-02,-1.307794934681486332e+00
3.592883963808166214e+00,-9.146719331354816740e-01,-2.435674668675636312e+00
2.650966553521882485e+00,9.719074519775514065e-02,-2.984360771226144848e+00
3.740587886193033285e+00,-7.675335630335325954e-01,-4.112240505220294828e+00
1.328008664592916777e+00,7.439250227887009848e-01,-2.035047310444611846e+00
2.417629997264067576e+00,-1.207992854425867790e-01,-3.162927044438761826e+00
1.475712586977784513e+00,8.910633928906500634e-01,-3.711613146989270362e+00
2.565333919648935534e+00,2.633908465936229959e-02,-4.839492880983420342e+00
2.196515383904237062e+00,5.924530632185166512e-01,-1.716437668495174318e+00
3.286136716575388306e+00,-2.722712450127711126e-01,-2.844317402489324742e+00
2.344219306289104576e+00,7.395914333204657298e-01,-3.393003505039832390e+00
3.433840638960255376e+00,-1.251328749108220340e-01,-4.520883239033982370e+00
1.021261417360138868e+00,1.386325710911411546e+00,-2.443690044258299832e+00
2.110882750031289667e+00,5.216014026801237824e-01,-3.571569778252450256e+00
1.168965339745006604e+00,1.533464081013360625e+00,-4.120255880802957904e+00
2.258586672416157626e+00,6.687397727820728610e-01,-5.248135614797107884e+00
3.700145642895597664e+00,5.924530632185166512e-01,-1.716437668495174318e+00
4.789766975566748464e+00,-2.722712450127711126e-01,-2.844317402489324742e+00
3.847849565280465178e+00,7.395914333204657298e-01,-3.393003505039832390e+00
4.937470897951616422e+00,-1.251328749108220340e-01,-4.520883239033982370e+00
2.524891676351499470e+00,1.386325710911411546e+00,-2.443690044258299832e+00
3.614513009022650714e+00,5.216014026801237824e-01,-3.571569778252450256e+00
2.672595598736366984e+00,1.533464081013360625e+00,-4.120255880802957904e+00
3.762216931407517784e+00,6.687397727820728610e-01,-5.248135614797107884e+00
-3.181364005110943749e-01,-2.794791598745017813e-01,-1.348395831318825122e+00
7.714849321600566467e-01,-1.144203468105789545e+00,-2.476275565312975324e+00
-1.704324781262266941e-01,-1.323407897725527305e-01,-3.024961667863483417e+00
9.191888545449242720e-01,-9.970650980038404665e-01,-4.152841401857633841e+00
-1.493390367055192680e+00,5.143934878183931136e-01,-2.075648207081950858e+00
-4.037690343840416585e-01,-3.503308204128946501e-01,-3.203527941076100838e+00
-1.345686444670324944e+00,6.615318579203421923e-01,-3.752214043626609374e+00
-2.560651119991739222e-01,-2.031924503109455715e-01,-4.880093777620759354e+00
1.185493858480266116e+00,-2.794791598745017813e-01,-1.348395831318825122e+00
2.275115191151416916e+00,-1.144203468105789545e+00,-2.476275565312975324e+00
1.333197780865133852e+00,-1.323407897725527305e-01,-3.024961667863483417e+00
2.422819113536284874e+00,-9.970650980038404665e-01,-4.152841401857633841e+00
1.023989193616792193e-02,5.143934878183931136e-01,-2.075648207081950858e+00
1.099861224607318944e+00,-3.503308204128946501e-01,-3.203527941076100838e+00
1.579438143210356027e-01,6.615318579203421923e-01,-3.752214043626609374e+00
1.247565146992186680e+00,-2.031924503109455715e-01,-4.880093777620759354e+00
8.787466112474885405e-01,3.629215282482087801e-01,-1.757038565132512886e+00
1.968367943918639451e+00,-5.018027799830789837e-01,-2.884918299126662866e+00
1.026450533632356166e+00,5.100598983501578587e-01,-3.433604401677171403e+00
2.116071866303506965e+00,-3.546644098811299051e-01,-4.561484135671321383e+00
-2.965073552966096537e-01,1.156794175941103564e+00,-2.484290940895638400e+00
7.931139773745413679e-01,2.920698677098158003e-01,-3.612170674889788380e+00
-1.488034329117419730e-01,1.303932546043052643e+00,-4.160856777440296916e+00
9.408178997594089932e-01,4.392082378117648789e-01,-5.288736511434446896e+00
2.382376870238849254e+00,3.629215282482087801e-01,-1.757038565132512886e+00
3.471998202910000053e+00,-5.018027799830789837e-01,-2.884918299126662866e+00
2.530080792623716768e+00,5.100598983501578587e-01,-3.433604401677171403e+00
3.619702125294868011e+00,-3.546644098811299051e-01,-4.561484135671321383e+00
1.207122903694751059e+00,1.156794175941103564e+00,-2.484290940895638400e+00
2.296744236365902303e+00,2.920698677098158003e-01,-3.612170674889788380e+00
1.354826826079618796e+00,1.303932546043052643e+00,-4.160856777440296916e+00
2.444448158750769817e+00,4.392082378117648789e-01,-5.288736511434446896e+00
3.356177655406956117e-01,6.633756356643430996e-01,-1.694596986067232081e+00
1.425239098211846578e+00,-2.013486725669446642e-01,-2.822476720061382061e+00
4.833216879255632925e-01,8.105140057662921782e-01,-3.371162822611890597e+00
1.572943020596714314e+00,-5.421030246499558558e-02,-4.499042556606040577e+00
-8.396362010034026380e-01,1.457248283357237995e+00,-2.421849361830357594e+00
2.499851316677483837e-01,5.925239751259502308e-01,-3.549729095824507574e+00
-6.919322786185349017e-01,1.604386653459187073e+00,-4.098415198375016111e+00
3.976890540526161200e-01,7.396623452278993094e-01,-5.226294932369166091e+00
1.839248024532056158e+00,6.633756356643430996e-01,-1.694596986067232081e+00
2.928869357203207180e+00,-2.013486725669446642e-01,-2.822476720061382061e+00
1.986951946916923895e+00,8.105140057662921782e-01,-3.371162822611890597e+00
3.076573279588075138e+00,-5.421030246499558558e-02,-4.499042556606040577e+00
6.639940579879579641e-01,1.457248283357237995e+00,-2.421849361830357594e+00
1.753615390659108986e+00,5.925239751259502308e-01,-3.549729095824507574e+00
8.116979803728257004e-01,1.604386653459187073e+00,-4.098415198375016111e+00
1.901319313043976722e+00,7.396623452278993094e-01,-5.226294932369166091e+00
1.532500777299278472e+00,1.305776323787053661e+00,-2.103239719880920067e+00
2.622122109970429271e+00,4.410520155557658972e-01,-3.231119453875070491e+00
1.680204699684146208e+00,1.452914693889002740e+00,-3.779805556425578139e+00
2.769826032355297230e+00,5.881903856577149758e-01,-4.907685290419728119e+00
3.572468107551802774e-01,2.099648971479948667e+00,-2.830492095644045580e+00
1.446868143426331299e+00,1.234924663248660792e+00,-3.958371829638196004e+00
5.049507331400480137e-01,2.246787341581897746e+00,-4.507057932188703653e+00
1.594572065811199035e+00,1.382063033350609871e+00,-5.634937666182853633e+00
3.036131036290639074e+00,1.305776323787053661e+00,-2.103239719880920067e+00
4.125752368961790317e+00,4.410520155557658972e-01,-3.231119453875070491e+00
3.183834958675506588e+00,1.452914693889002740e+00,-3.779805556425578139e+00
4.273456291346657387e+00,5.881903856577149758e-01,-4.907685290419728119e+00
1.860877069746540879e+00,2.099648971479948667e+00,-2.830492095644045580e+00
2.950498402417691679e+00,1.234924663248660792e+00,-3.958371829638196004e+00
2.008580992131408394e+00,2.246787341581897746e+00,-4.507057932188703653e+00
3.098202324802559637e+00,1.382063033350609871e+00,-5.634937666182853633e+00
-9.821510071160530764e-01,4.338441006940352285e-01,-1.735197882704570871e+00
1.074703255550979453e-01,-4.308802075372525353e-01,-2.863077616698721073e+00
-8.344470847311853401e-01,5.809824707959843071e-01,-3.411763719249229165e+00
2.551742479399656816e-01,-2.837418374353034567e-01,-4.539643453243379589e+00
-2.157404973660151271e+00,1.227716748386930234e+00,-2.462450258467696607e+00
-1.067783640989000249e+00,3.629924401556424707e-01,-3.590329992461846587e+00
-2.009701051275283756e+00,1.374855118488879313e+00,-4.139016095012355123e+00
-9.200797186041327347e-01,5.101308102575915493e-01,-5.266895829006505103e+00
5.214792518753075257e-01,4.338441006940352285e-01,-1.735197882704570871e+00
1.611100584546458547e+00,-4.308802075372525353e-01,-2.863077616698721073e+00
6.691831742601752619e-01,5.809824707959843071e-01,-3.411763719249229165e+00
1.758804506931326284e+00,-2.837418374353034567e-01,-4.539643453243379589e+00
-6.537747146687906685e-01,1.227716748386930234e+00,-2.462450258467696607e+00
4.358466180023603531e-01,3.629924401556424707e-01,-3.590329992461846587e+00
-5.060707922839229322e-01,1.374855118488879313e+00,-4.139016095012355123e+00
5.835505403872280894e-01,5.101308102575915493e-01,-5.266895829006505103e+00
2.147320046425298390e-01,1.076244788816745679e+00,-2.143840616518258635e+00
1.304353337313680861e+00,2.115204805854579151e-01,-3.271720350512408615e+00
3.624359270273975198e-01,1.223383158918694757e+00,-3.820406453062917151e+00
1.452057259698548597e+00,3.586588506874069937e-01,-4.948286187057067131e+00
-9.605219619015683552e-01,1.870117436509640463e+00,-2.871092992281384149e+00
1.290993707695826664e-01,1.005393128278352588e+00,-3.998972726275534129e+00
-8.128180395167006189e-01,2.017255806611589541e+00,-4.547658828826042665e+00
2.768032931544504027e-01,1.152531498380301667e+00,-5.675538562820192645e+00
1.718362263633890441e+00,1.076244788816745679e+00,-2.143840616518258635e+00
2.807983596305041463e+00,2.115204805854579151e-01,-3.271720350512408615e+00
1.866066186018758177e+00,1.223383158918694757e+00,-3.820406453062917151e+00
2.955687518689908977e+00,3.586588506874069937e-01,-4.948286187057067131e+00
5.431082970897922468e-01,1.870117436509640463e+00,-2.871092992281384149e+00
1.632729629760943268e+00,1.005393128278352588e+00,-3.998972726275534129e+00
6.908122194746599831e-01,2.017255806611589541e+00,-4.547658828826042665e+00
1.780433552145811005e+00,1.152531498380301667e+00,-5.675538562820192645e+00
1.103757809095150533e+00,5.377912000228923795e-02,-2.489707692894706614e+00
2.193379141766301554e+00,-8.109451882289985258e-01,-3.617587426888857038e+00
1.251461731480018269e+00,2.009174901042382888e-01,-4.166273529439364687e+00
2.341083064151169069e+00,-6.638068181270494472e-01,-5.294153263433514667e+00
-7.149615744894766145e-02,8.476517676951841329e-01,-3.216960068657832128e+00
1.018125175222203360e+00,-1.707254053610363087e-02,-4.344839802651982552e+00
7.620776493592001932e-02,9.947901377971332115e-01,-4.893525905202490200e+00
1.165829097607071096e+00,1.300658295658454477e-01,-6.021405639196640180e+00
2.607388068086510913e+00,5.377912000228923795e-02,-2.489707692894706614e+00
3.697009400757662156e+00,-8.109451882289985258e-01,-3.617587426888857038e+00
2.755091990471378427e+00,2.009174901042382888e-01,-4.166273529439364687e+00
3.844713323142529227e+00,-6.638068181270494472e-01,-5.294153263433514667e+00
1.432134101542412719e+00,8.476517676951841329e-01,-3.216960068657832128e+00
2.521755434213563518e+00,-1.707254053610363087e-02,-4.344839802651982552e+00
1.579838023927280455e+00,9.947901377971332115e-01,-4.893525905202490200e+00
2.669459356598431476e+00,1.300658295658454477e-01,-6.021405639196640180e+00
2.300640820853733448e+00,6.961798081249997994e-01,-2.898350426708394600e+00
3.390262153524884248e+00,-1.685445001062879644e-01,-4.026230160702544580e+00
2.448344743238600962e+00,8.433181782269488780e-01,-4.574916263253053117e+00
3.537966075909752206e+00,-2.140613000433888580e-02,-5.702795997247203097e+00
1.125386854309635254e+00,1.490052455817894694e+00,-3.625602802471520114e+00
2.215008186980786498e+00,6.253281475866069306e-01,-4.753482536465670094e+00
1.273090776694502990e+00,1.637190825919843773e+00,-5.302168639016178631e+00
2.362712109365654012e+00,7.724665176885560092e-01,-6.430048373010328611e+00
3.804271079845094050e+00,6.961798081249997994e-01,-2.898350426708394600e+00
4.893892412516245294e+00,-1.685445001062879644e-01,-4.026230160702544580e+00
3.951975002229961564e+00,8.433181782269488780e-01,-4.574916263253053117e+00
5.041596334901112364e+00,-2.140613000433888580e-02,-5.702795997247203097e+00
2.629017113300995856e+00,1.490052455817894694e+00,-3.625602802471520114e+00
3.718638445972146656e+00,6.253281475866069306e-01,-4.753482536465670094e+00
2.776721035685863370e+00,1.637190825919843773e+00,-5.302168639016178631e+00
3.866342368357014614e+00,7.724665176885560092e-01,-6.430048373010328611e+00
-2.140109635615980999e-01,-1.757524149680186332e-01,-2.530308589532045627e+00
8.756103691095529218e-01,-1.040476723199306397e+00,-3.658188323526196051e+00
-6.630704117673041909e-02,-2.861404486606958231e-02,-4.206874426076703699e+00
1.023314291494420658e+00,-8.933383530973573183e-01,-5.334754160070853679e+00
-1.389264930105696294e+00,6.181202327248762618e-01,-3.257560965295171140e+00
-2.996435974345452724e-01,-2.466040755064115020e-01,-4.385440699289321564e+00
-1.241561007720828558e+00,7.652586028268253404e-01,-4.934126801839829213e+00
-1.519396750496775361e-01,-9.946570540446242337e-02,-6.062006535833979193e+00
1.289619295429762502e+00,-1.757524149680186332e-01,-2.530308589532045627e+00
2.379240628100913746e+00,-1.040476723199306397e+00,-3.658188323526196051e+00
1.437323217814630238e+00,-2.861404486606958231e-02,-4.206874426076703699e+00
2.526944550485781260e+00,-8.933383530973573183e-01,-5.334754160070853679e+00
1.143653288856643080e-01,6.181202327248762618e-01,-3.257560965295171140e+00
1.203986661556815330e+00,-2.466040755064115020e-01,-4.385440699289321564e+00
2.620692512705319888e-01,7.652586028268253404e-01,-4.934126801839829213e+00
1.351690583941683066e+00,-9.946570540446242337e-02,-6.062006535833979193e+00
9.828720481969848155e-01,4.666482731546919283e-01,-2.938951323345733613e+00
2.072493380868135837e+00,-3.980760350765958355e-01,-4.066831057339883593e+00
1.130575970581852552e+00,6.137866432566410069e-01,-4.615517159890392129e+00
2.220197303253003795e+00,-2.509376649746467569e-01,-5.743396893884542109e+00
-1.923819183471133787e-01,1.260520920847586712e+00,-3.666203699108859126e+00
8.972394143240376430e-01,3.957966126162989484e-01,-4.794083433103009106e+00
-4.467799596224569791e-02,1.407659290949535791e+00,-5.342769535653517643e+00
1.044943336708905379e+00,5.429349827182480270e-01,-6.470649269647667623e+00
2.486502307188345640e+00,4.666482731546919283e-01,-2.938951323345733613e+00
3.576123639859496883e+00,-3.980760350765958355e-01,-4.066831057339883593e+00
2.634206229573213154e+00,6.137866432566410069e-01,-4.615517159890392129e+00
3.723827562244363953e+00,-2.509376649746467569e-01,-5.743396893884542109e+00
1.311248340644247445e+00,1.260520920847586712e+00,-3.666203699108859126e+00
2.400869673315398245e+00,3.957966126162989484e-01,-4.794083433103009106e+00
1.458952263029115182e+00,1.407659290949535791e+00,-5.342769535653517643e+00
2.548573595700266203e+00,5.429349827182480270e-01,-6.470649269647667623e+00
